Enterprise_Value_over_EBITDA,Revenue_Growth,Profit_Margin,grossProfitMargin,returnOnEquity,assetTurnover,Debt_to_Equity,Debt_to_Equity_squared,Capex_to_Revenue,R_and_D_to_Revenue,Dividend_Yield,currentRatio,currentRatio_squared,returnOnEquityXpositiveROE,Sector_Communication_Services,Sector_Consumer_Cyclical,Sector_Consumer_Defensive,Sector_Energy,Sector_Financial_Services,Sector_Healthcare,Sector_Industrials,Sector_Real_Estate,Sector_Technology,Sector_Utilities,residuals
6.4709,0.0102,0.109,0.41588936,0.1358,0.058580598,0.2899,0.08404201,0.0065,0.0,0.0475,2.451753136,6.011093439885836,0.1358,False,False,False,False,True,False,False,False,False,False,3.838627445991339
5.4663,0.0602,0.616,0.596385755,0.2307,0.127054926,1.3896,1.9309881599999998,0.1216,0.0,0.0525,1.057985058,1.1193323829512636,0.2307,False,False,False,False,False,False,False,True,False,False,70.44517970552187
11.7383,0.0585,0.03,0.193807984,0.1656,2.239483729,0.6141,0.37711880999999997,0.0108,0.0,0.007,1.682,2.8291239999999998,0.1656,False,False,False,False,False,True,False,False,False,False,0.04739588012078336
10.2399,0.1745,0.022,0.188643902,0.1321,1.470208554,1.4116,1.9926145599999998,0.0203,0.0,0.0145,1.995,3.9800250000000004,0.1321,False,False,False,False,False,False,True,False,False,False,0.2824431522251234
5.8577,0.0489,0.028,0.361028557,0.4473,1.907332101,2.8014,7.84784196,0.0472,0.0,0.0317,1.065,1.1342249999999998,0.4473,False,True,False,False,False,False,False,False,False,False,0.14326565678300457
5.0224,0.243,0.062,0.205342793,0.1855,1.611214995,0.4075,0.16605625,0.0176,0.0,0.0258,2.822,7.963684000000001,0.1855,False,False,False,True,False,False,False,False,False,False,0.0561319863783909
10.5221,0.0924,0.036,0.237311849,0.0351,0.37161915,1.2738,1.6225664400000002,0.0819,0.0,0.0,2.185,4.774225,0.0351,False,False,False,False,False,False,False,False,False,False,0.28162963468925073
12.9178,0.031,0.09,0.563271092,0.0537,0.17434446,1.5494,2.40064036,0.3322,0.0,0.0295,4.508367017,20.32537315997348,0.0537,False,False,False,False,False,False,False,True,False,False,0.032571867232284134
4.7107,0.4465,0.063,0.244245839,0.3119,1.930258907,0.246,0.060516,0.1186,0.0,0.0077,2.099,4.405801000000001,0.3119,False,False,False,True,False,False,False,False,False,False,2.0935142353669125
7.717,0.0468,0.076,0.127234595,0.2362,1.375931842,0.7711,0.59459521,0.03,0.0,0.0191,1.131,1.279161,0.2362,False,False,True,False,False,False,False,False,False,False,12.756392565606966
7.6851,0.1589,0.112,0.363870876,0.2082,0.464863208,2.3752,5.64157504,0.0344,0.0,0.0281,3.113,9.690769,0.2082,False,True,False,False,False,False,False,False,False,False,6.154155422759348
9.3307,0.1272,0.472,0.521063493,0.5046,0.364835044,1.6157,2.6104864899999995,0.1954,0.0,0.0665,0.955,0.912025,0.5046,False,False,False,True,False,False,False,False,False,False,23.74986749718657
7.537,0.0249,0.169,0.408431429,0.2753,1.110696045,0.0,0.0,0.0406,0.0,0.0256,3.213,10.323369000000001,0.2753,False,False,False,False,False,False,False,False,True,False,2.809883263172656
4.9047,0.0393,0.063,0.114389547,0.3805,1.695320522,1.5192,2.3079686400000003,0.026,0.0,0.0332,3.038,9.229443999999999,0.3805,False,True,False,False,False,False,False,False,False,False,0.8056968166818995
17.3465,0.1767,0.274,0.712895088,0.0517,0.09177069,0.7462,0.5568144399999999,0.6985,0.0,0.0324,1.464368515,2.1443751477233053,0.0517,False,False,False,False,False,False,False,True,False,False,11.84476426132827
17.1822,0.1136,-0.002,0.261394167,0.0548,1.269618069,2.5615,6.5612822500000005,0.0222,0.0,0.0,1.026,1.052676,0.0548,False,True,False,False,False,False,False,False,False,False,61.55455094611539
16.7556,0.0602,0.097,0.411931934,0.1786,0.730688187,0.8803,0.77492809,0.0557,0.0,0.0115,1.269,1.6103609999999997,0.1786,False,False,False,False,False,False,False,False,False,False,56.22589076815297
9.1638,0.1851,0.084,0.465363033,0.1446,1.180341975,0.0689,0.00474721,0.0296,0.0328,0.0026,1.731,2.9963610000000003,0.1446,False,True,False,False,False,False,False,False,False,False,9.023873032370073
12.2109,0.0594,0.68,0.590305708,0.144,0.101651132,0.9288,0.8626694399999999,0.2074,0.0,0.0382,3.404308564,11.589316798923742,0.144,False,False,False,False,False,False,False,True,False,False,4.26308433622955
22.2604,0.1323,0.135,0.582072613,0.1533,0.763790735,0.1367,0.018686889999999998,0.0267,0.0663,0.0135,2.085,4.347225,0.1533,False,False,False,False,False,True,False,False,False,False,19.156707561277443
6.1621,-0.0018,0.173,0.219802425,0.2095,0.582755463,0.4452,0.19820304,0.0667,0.0,0.0089,1.268,1.6078240000000001,0.2095,False,True,False,False,False,False,False,False,False,False,12.422240444256834
2.2234,-0.0208,0.009,0.290715969,0.0291,1.818567996,0.0,0.0,0.0266,0.0,0.0,1.897,3.598609,0.0291,False,True,False,False,False,False,False,False,False,False,42.25739769479125
8.1621,0.0297,0.194,1.0,0.257,0.735693144,0.1575,0.024806250000000002,0.0152,0.0,0.0399,1.678,2.8156839999999996,0.257,False,False,False,False,True,False,False,False,False,False,0.9216331766235015
17.3487,0.1743,0.091,0.540792691,0.1057,0.538120629,0.7361,0.54184321,0.0217,0.1435,0.0,1.032,1.065024,0.1057,False,False,False,False,False,False,False,False,True,False,2.9401372283481004
15.6916,0.2208,-0.282,0.292077002,-0.1536,0.465910668,0.7027,0.49378729,0.0241,0.0,0.0,1.244,1.547536,-0.0,False,False,False,False,False,False,True,False,False,False,13.264393295893017
18.5503,0.1983,0.119,0.659028137,0.1464,0.329157078,2.1422,4.58902084,0.0777,0.0,0.004,1.534,2.3531560000000002,0.1464,False,False,False,False,False,False,True,False,False,False,25.746719244152906
15.0891,0.1062,0.105,0.389091607,0.1983,0.720991415,0.8338,0.69522244,0.0455,0.0363,0.0126,1.508,2.274064,0.1983,False,False,False,False,False,False,True,False,False,False,7.593337126935895
4.965,0.0151,0.002,0.18227341,0.0192,1.698473128,2.1148,4.472379039999999,0.0152,0.0,0.0974,1.112,1.2365440000000003,0.0192,False,False,False,False,False,False,True,False,False,False,0.4962479036343671
14.4944,-0.0042,0.125,0.258386449,0.0657,0.293504506,0.6247,0.39025009000000005,0.147,0.0,0.0383,3.271,10.699441,0.0657,False,False,False,False,False,False,False,False,False,False,38.295818098738344
12.3761,0.0424,0.087,0.414531026,0.2896,0.959975023,1.0834,1.1737555599999998,0.025,0.0287,0.0182,1.363,1.857769,0.2896,False,False,False,False,False,False,False,False,False,False,11.479350474971206
13.7478,0.0987,0.021,0.256713681,0.0472,0.877603276,1.2279,1.50773841,0.0036,0.0,0.0,4.081,16.654561000000005,0.0472,False,False,False,False,False,False,True,False,False,False,7.6981827498565
6.0353,-0.0636,0.019,0.102017392,0.0461,1.015249267,0.4209,0.17715681,0.0159,0.0,0.0,1.987,3.9481690000000005,0.0461,False,False,False,False,False,False,True,False,False,False,17.005030936605248
7.4003,0.1195,0.183,0.34817857,0.1062,0.333810082,0.6333,0.40106888999999996,0.1023,0.0,0.064,1.796526544,3.227507623296584,0.1062,False,False,False,False,False,False,False,True,False,False,38.05628566280293
4.7549,0.0455,0.161,0.495427536,0.3272,0.747252401,1.1468,1.3151502400000001,0.059,0.0,0.0172,1.134,1.2859559999999999,0.3272,False,False,True,False,False,False,False,False,False,False,70.34216492668686
4.4815,0.0007,0.034,0.346110873,0.1296,1.744011396,0.4276,0.18284176,0.0185,0.0,0.0056,1.658,2.7489639999999995,0.1296,False,True,False,False,False,False,False,False,False,False,14.876215169168077
9.2553,0.2117,-0.02,0.065131007,-0.0592,1.344856379,0.3533,0.12482089,0.0242,0.0,0.0,2.226,4.955076,-0.0,False,False,False,False,False,False,False,False,False,False,5.616311988403434
15.857,0.0191,0.404,0.710724488,0.0992,0.128537613,0.7887,0.6220476899999999,0.0982,0.0,0.0301,2.128877625,4.53211994222564,0.0992,False,False,False,False,False,False,False,True,False,False,0.17830258356931564
18.1637,0.0784,0.039,0.136029823,0.2002,0.979065692,3.9551,15.642816009999999,0.0173,0.0,0.0,2.608,6.801664000000001,0.2002,False,True,False,False,False,False,False,False,False,False,61.11476044596113
8.9046,0.0995,0.078,0.28026894,0.1268,0.700227985,0.8692,0.75550864,0.0335,0.0,0.0,1.509,2.277081,0.1268,False,False,False,False,False,True,False,False,False,False,37.58179755001723
9.6309,0.0476,0.045,0.38034781,0.1788,1.989171775,0.0453,0.00205209,0.0314,0.0,0.0113,1.821,3.316041,0.1788,False,True,False,False,False,False,False,False,False,False,1.6162069548748392
14.6006,0.2348,0.068,0.410719549,0.1988,1.385512089,0.2487,0.06185169,0.0885,0.0,0.0,1.384,1.9154559999999998,0.1988,False,True,False,False,False,False,False,False,False,False,15.961061054824812
10.7611,0.3187,0.056,0.27520337,0.1485,0.72815454,1.9496,3.80094016,0.0215,0.0,0.0128,1.996,3.984016,0.1485,False,False,False,False,False,False,False,False,False,False,0.19183395398980746
8.685,0.1443,0.012,0.16514861,0.1069,1.714050945,0.9884,0.9769345599999999,0.0034,0.0,0.0,2.575,6.630625000000001,0.1069,False,False,False,True,False,False,False,False,False,False,14.187762643930062
26.3692,-0.065,-0.003,0.542741341,-0.0038,0.892078449,0.006,3.6e-05,0.0968,0.0,0.0133,2.15,4.6225,-0.0,False,True,False,False,False,False,False,False,False,False,252.3678139134638
14.3285,-0.0102,-0.009,0.168132338,-0.0799,1.146617976,2.6307,6.92058249,0.028,0.0,0.0426,0.816,0.6658559999999999,-0.0,False,False,False,False,False,False,False,False,True,False,16.28009798388195
11.9754,0.4665,0.013,0.248246151,0.0523,0.986118345,1.3907,1.93404649,0.0072,0.0,0.0,1.588,2.5217440000000004,0.0523,False,False,False,False,False,False,True,False,False,False,1.829875280956268
14.7823,0.0556,0.012,0.63887736,0.0023,0.086679181,0.8916,0.7949505599999999,0.1949,0.0,0.0318,4.609148273,21.24424780249888,0.0023,False,False,False,False,False,False,False,True,False,False,0.061690460881197465
21.2243,0.1841,0.055,0.644464624,0.0423,0.414343672,0.6116,0.37405456000000004,0.0764,0.0335,0.0002,2.033,4.133089,0.0423,False,False,False,False,False,True,False,False,False,False,9.002932160730246
8.6709,0.0017,0.031,0.369548301,0.0798,0.689013951,2.2688,5.1474534400000005,0.0152,0.0406,0.0,2.719,7.392961,0.0798,False,False,False,False,False,False,False,False,True,False,5.230588634589026
11.8296,0.109,0.115,0.316484716,0.1875,0.709033207,0.79,0.6241000000000001,0.0608,0.0,0.0167,4.102,16.826404000000004,0.1875,False,False,False,False,False,False,True,False,False,False,1.161121438882479
10.4354,0.0764,0.043,0.306682361,0.1346,1.153090191,0.9856,0.97140736,0.036,0.0,0.0,1.597,2.5504089999999997,0.1346,False,True,False,False,False,False,False,False,False,False,0.898672728207779
7.3237,0.1921,0.085,0.290465818,0.1917,0.805543058,1.0646,1.1333731599999999,0.031,0.0,0.0297,2.534,6.421155999999999,0.1917,False,False,False,False,False,False,True,False,False,False,12.862489699911386
9.1886,-0.0707,0.026,0.606845349,0.0471,1.00634838,0.1724,0.02972176,0.0261,0.0,0.0185,2.236,4.999696000000001,0.0471,False,True,False,False,False,False,False,False,False,False,0.8569487977227794
21.8714,0.0861,0.225,0.669811683,0.1997,0.743224473,0.0,0.0,0.02,0.0897,0.0,5.364,28.772496,0.1997,False,False,False,False,False,True,False,False,False,False,15.334443422430791
13.735,0.0706,0.171,1.0,0.1147,0.301143068,0.5022,0.25220484,0.0181,0.0,0.0111,1.216,1.478656,0.1147,False,False,False,False,True,False,False,False,False,False,7.491404837719745
15.1791,0.0734,0.095,0.47478371,0.2004,0.890538382,0.3804,0.14470416,0.0257,0.0915,0.0054,2.176,4.7349760000000005,0.2004,False,False,False,False,False,True,False,False,False,False,5.169725665905122
12.0453,0.0964,0.094,0.359579311,0.2008,0.850215827,0.9287,0.8624836899999999,0.0532,0.0,0.0111,1.388,1.9265439999999998,0.2008,False,False,False,False,False,False,True,False,False,False,1.1184102107610305
10.9466,0.1111,0.038,0.308943845,0.0429,0.554237497,0.3662,0.13410244000000002,0.0095,0.0,0.0,1.633,2.666689,0.0429,False,False,False,False,False,False,True,False,False,False,3.640756884575976
11.9095,0.1488,0.043,0.319389575,0.2349,1.477175267,0.911,0.829921,0.0116,0.0,0.03,1.284,1.6486560000000001,0.2349,False,True,False,False,False,False,False,False,False,False,12.950249141280148
9.1876,0.033,0.101,0.205495883,0.1916,0.556751524,1.8175,3.3033062499999994,0.0245,0.0,0.0654,2.268,5.1438239999999995,0.1916,False,False,True,False,False,False,False,False,False,False,4.431723672063125
10.4502,0.3175,0.026,0.339593219,0.0541,0.734755953,0.89,0.7921,0.0173,0.0162,0.0046,1.741,3.0310810000000004,0.0541,False,False,False,False,False,False,True,False,False,False,10.100776445455201
9.8213,0.2003,0.087,0.177179404,0.1269,0.717559029,0.3673,0.13490929000000002,0.0617,0.0,0.0135,3.245,10.530025,0.1269,False,False,False,False,False,False,True,False,False,False,3.7006366660918184
10.4628,0.044,0.303,0.811734047,0.133,0.088974952,0.1564,0.024460960000000004,0.0144,0.0,0.0308,1.377021099,1.8961871070911678,0.133,False,False,False,False,True,False,False,False,False,False,0.0023015359157951562
4.0637,0.1248,0.0489,0.164392148,0.0945,0.846656696,0.2115,0.044732249999999994,0.0425,0.0005,0.0164,1.003,1.0060089999999997,0.0945,False,False,False,True,False,False,False,False,False,False,5.675549194993401
7.9672,-0.1077,0.003,0.33262392,0.0098,0.752649182,2.1718,4.716715240000001,0.0797,0.0,0.0,0.856,0.7327359999999999,0.0098,False,False,False,False,False,False,True,False,False,False,4.249990930282217
8.7767,-0.009,0.106,0.501757911,0.0846,0.245499383,0.9888,0.9777254400000001,0.2988,0.0,0.0311,0.813,0.6609689999999999,0.0846,False,False,False,False,False,False,False,False,False,True,10.036137725847613
5.5308,-0.073,0.005,0.381694835,0.0145,1.176898424,0.2939,0.08637721,0.0216,0.0,0.075,1.053,1.108809,0.0145,False,True,False,False,False,False,False,False,False,False,2.5746734586602313
8.7619,0.1324,0.1,0.376422039,0.1607,0.599451762,0.9977,0.9954052900000001,0.0181,0.0,0.0,2.232,4.981824000000001,0.1607,False,False,False,False,False,False,False,False,True,False,5.532276287161704
15.936,0.0341,0.21,0.832756626,0.3529,0.829563197,0.0,0.0,0.0243,0.1694,0.0,1.485,2.2052250000000004,0.3529,False,False,False,False,False,False,False,False,True,False,0.009402753691664031
8.2514,0.1495,0.056,0.369756856,0.1896,1.06143288,1.1936,1.4246809599999999,0.0309,0.0,0.0364,1.216,1.478656,0.1896,False,False,False,False,False,False,True,False,False,False,3.303322107223204
16.574,0.0123,0.093,0.361215174,0.2996,0.536007416,4.2838,18.35094244,0.0373,0.0,0.0434,1.247,1.5550090000000003,0.2996,False,True,False,False,False,False,False,False,False,False,39.796715440903
8.8799,0.0459,0.02,0.220110049,0.1446,1.637299901,1.9973,3.9892072900000004,0.0093,0.0,0.0,1.64,2.6895999999999995,0.1446,False,False,False,False,False,False,False,False,False,False,3.05711344331742
25.6205,0.0201,0.05,0.455689257,0.0606,0.730537872,0.3372,0.11370384,0.0797,0.0434,0.0,1.355,1.836025,0.0606,False,False,False,False,False,True,False,False,False,False,84.4993360584358
5.1687,0.1282,0.07,0.598054327,0.0955,1.044687387,0.0,0.0,0.1286,0.0,0.0062,2.272,5.1619839999999995,0.0955,False,False,False,False,False,False,True,False,False,False,53.56081238591108
7.0978,0.0165,0.075,0.603734688,0.1635,0.866786025,0.9961,0.99221521,0.0311,0.0,0.0312,1.148,1.3179039999999997,0.1635,False,False,False,False,False,False,True,False,False,False,12.529928558720108
11.573,0.03,0.062,0.246897768,0.1394,0.547515593,2.6418,6.979107239999999,0.083,0.0,0.0954,0.853,0.727609,0.1394,False,False,False,False,False,False,False,True,False,False,0.6057725739408036
18.4584,0.0302,0.058,0.618998917,0.0389,0.601357643,0.0,0.0,0.0674,0.1493,0.0104,3.946,15.570916000000002,0.0389,False,False,False,False,False,True,False,False,False,False,1.3783445652142599
13.6783,0.0221,0.044,0.440414302,0.1194,1.059719834,0.2945,0.08673025,0.02,0.0,0.0015,1.565,2.4492249999999998,0.1194,False,True,False,False,False,False,False,False,False,False,10.93598722137775
17.3722,0.0772,0.105,1.0,0.2732,0.407614866,1.5042,2.2626176399999998,0.0223,0.0,0.0135,1.081,1.168561,0.2732,False,False,False,False,True,False,False,False,False,False,57.36511426369421
14.1126,0.1072,0.064,0.200731734,0.1673,1.672557777,0.0,0.0,0.0635,0.0,0.0169,0.896,0.8028160000000001,0.1673,False,True,False,False,False,False,False,False,False,False,32.003363536427955
22.9043,0.393,0.107,0.627042696,0.1379,0.680762303,0.6452,0.41628304,0.0617,0.0281,0.0,2.955,8.732025,0.1379,False,False,False,False,False,True,False,False,False,False,18.49493398665261
7.5839,0.042,0.051,0.393161514,0.1321,1.773802391,0.0007,4.9e-07,0.0229,0.0,0.016,2.858,8.168164,0.1321,False,True,False,False,False,False,False,False,False,False,1.3670288871163532
10.8726,0.1262,0.092,0.413234651,0.1889,0.763779167,0.5093,0.25938648999999997,0.0443,0.0,0.0,1.515,2.295225,0.1889,False,False,False,False,False,False,True,False,False,False,1.9595256757630357
3.217,0.1887,0.05,0.143529787,0.3869,2.147028436,1.4235,2.02635225,0.0157,0.0,0.0,2.371,5.621641,0.3869,False,True,False,False,False,False,False,False,False,False,15.512419827746754
10.1687,0.0829,0.025,0.32593514,0.1087,1.726675838,1.0284,1.05760656,0.0095,0.0,0.0,2.71,7.3441,0.1087,False,False,False,False,False,False,False,False,False,False,5.576093962457919
5.2017,0.1418,0.118,0.987299428,0.1345,0.194432898,0.4507,0.20313049,0.0184,0.0,0.0119,3.941727483,15.537215550237518,0.1345,False,False,False,False,True,False,False,False,False,False,37.32040223541368
16.5618,0.1083,0.078,0.260632459,0.1173,0.613581738,0.8101,0.6562620100000001,0.0547,0.0638,0.0069,1.886,3.556996,0.1173,False,False,False,False,False,False,True,False,False,False,11.513404809435709
13.1811,0.0453,0.104,0.359349665,0.4065,1.666885213,0.4672,0.21827584,0.0344,0.0,0.0142,1.68,2.8223999999999996,0.4065,False,False,False,False,False,False,True,False,False,False,16.971045308919862
19.8162,0.1702,0.063,0.423083918,0.2972,0.916391624,2.5045,6.272520250000001,0.0143,0.0,0.0087,1.011,1.0221209999999998,0.2972,False,False,False,False,False,False,False,False,False,False,109.14850652293158
14.0149,0.1241,0.068,0.282771103,0.1029,0.50450296,1.3461,1.8119852100000002,0.0188,0.02,0.0068,2.702,7.300803999999999,0.1029,False,False,False,False,False,False,True,False,False,False,2.8162884932077468
4.3896,0.4081,0.033,0.095064057,0.2083,1.77639482,1.0923,1.19311929,0.0304,0.0,0.0295,1.455,2.1170250000000004,0.2083,False,False,False,True,False,False,False,False,False,False,0.2770829082692362
10.1527,0.13,0.063,0.210639674,0.0809,0.391426893,1.0179,1.03612041,0.2659,0.0,0.0269,0.895,0.801025,0.0809,False,False,False,False,False,False,False,False,False,True,3.180048958765844
8.3183,0.0769,0.066,0.394079588,0.1481,0.718842359,1.4131,1.99685161,0.1062,0.0,0.0358,1.178,1.387684,0.1481,False,True,False,False,False,False,False,False,False,False,0.301251361573533
7.1835,0.208,0.029,0.273153116,0.1161,1.737518608,0.7834,0.6137155599999999,0.0056,0.0,0.0,2.691,7.241480999999999,0.1161,False,False,False,False,False,False,True,False,False,False,11.083151542225572
9.0488,0.0907,0.046,0.255008441,0.1,1.038186113,0.5002,0.25020003999999996,0.0269,0.0,0.0105,3.132,9.809424,0.1,False,False,False,False,False,False,False,False,True,False,0.3549755929372905
28.5101,0.2959,0.04,0.581153103,0.0327,0.414477639,0.5612,0.31494544,0.0586,0.1363,0.0,1.312,1.7213440000000002,0.0327,False,False,False,False,False,False,False,False,True,False,138.15109720039723
